-9927,564797,115537.08,110143.32,104181.02,113103.32

-9926,564807,115537.08,110143.32,104181.02,113103.32

-9925,564817,115562.17,110143.32,104181.02,113059.89

-9924,564826,115562.17,110163.19,104181.07,113059.89

-9923,564836,115562.17,110163.19,104181.07,113059.89

-9922,564846,115562.17,110163.19,104181.07,113059.89

-9921,564856,115562.17,110163.19,104181.07,113059.89

-9920,564867,115562.17,110163.19,104181.07,113059.89

-9919,564877,115562.17,110163.19,104181.07,113014.57

-9918,564887,115582.53,109655.32,104181.07,113014.57

-9917,564897,115582.53,109655.32,104181.82,113014.57

-9916,564908,115582.53,109655.32,104181.82,113014.57

-9915,564918,115582.53,109655.32,104181.82,113014.57

-9914,564928,115582.53,109655.32,104181.82,113014.57

-9913,564938,115582.53,109655.32,104181.82,113014.57

-9912,564948,115613.05,109655.32,104181.82,112907.58

-9911,564959,115613.05,109078.64,104181.76,112907.58

-9910,564969,115613.05,109078.64,104181.76,112907.58

-9909,564979,115613.05,109078.64,104181.76,112907.58

-9908,564989,115613.05,109078.64,104181.76,112907.58

-9907,565000,115613.05,109078.64,104181.76,112907.58

-9906,565008,115613.05,109078.64,104181.76,112648.83

-9905,565018,115753.77,109996.53,104181.76,112648.83

-9904,565028,115753.77,109996.53,104185.65,112648.83

-9903,565039,115753.77,109996.53,104185.65,112648.83

-9902,565049,115753.77,109996.53,104185.65,112648.83

-9901,565059,115753.77,109996.53,104185.65,112648.83

-9900,565069,115753.77,109996.53,104185.65,112648.83

-9899,565080,115939.94,109996.53,104185.65,112351.91

-9898,565090,115939.94,112758.95,104182.10,112351.91

-9897,565100,115939.94,112758.95,104182.10,112351.91

-9896,565110,115939.94,112758.95,104182.10,112351.91

-9895,565121,115939.94,112758.95,104182.10,112351.91

-9894,565131,115939.94,112758.95,104182.10,112351.91

-9893,565141,115939.94,112758.95,104182.10,112324.73

-9892,565151,115939.60,113004.03,104182.10,112324.73

-9891,565161,115939.60,113004.03,104179.64,112324.73

-9890,565172,115939.60,113004.03,104179.64,112324.73

-9889,565180,115939.60,113004.03,104179.64,112324.73

-9888,565190,115939.60,113004.03,104179.64,112324.73

-9887,565200,115939.60,113004.03,104179.64,112324.73

-9886,565211,116216.58,113004.03,104179.64,112437.16

-9885,565221,116216.58,115287.75,104169.30,112437.16

-9884,565231,116216.58,115287.75,104169.30,112437.16

-9883,565241,116216.58,115287.75,104169.30,112437.16

-9882,565252,116216.58,115287.75,104169.30,112437.16

-9881,565262,116216.58,115287.75,104169.30,112437.16

-9880,565272,116216.58,115287.75,104169.30,112491.77

-9879,565282,116217.46,114989.63,104169.30,112491.77

-9878,565293,116217.46,114989.63,104172.56,112491.77

-9877,565303,116217.46,114989.63,104172.56,112491.77

-9876,565313,116217.46,114989.63,104172.56,112491.77

-9875,565323,116217.46,114989.63,104172.56,112491.77

-9874,565334,116217.46,114989.63,104172.56,112491.77

-9873,565344,116180.35,114989.63,104172.56,112640.41

-9872,565352,116180.35,114483.48,104174.73,112640.41

-9871,565362,116180.35,114483.48,104174.73,112640.41

