-20470,457256,115377.02,110843.07,104208.25,112925.74

-20469,457267,115404.57,110843.07,104208.25,112925.74

-20468,457277,115404.57,110843.07,104208.25,112925.74

-20467,457287,115404.57,113880.07,104211.82,112925.74

-20466,457297,115404.57,113880.07,104211.82,112925.74

-20465,457308,115404.57,113880.07,104211.82,112925.74

-20464,457318,115404.57,113880.07,104211.82,112814.85

-20463,457328,115404.57,113880.07,104211.82,112814.85

-20462,457338,115476.14,113880.07,104211.82,112814.85

-20461,457349,115476.14,121389.00,104227.91,112814.85

-20460,457359,115476.14,121389.00,104227.91,112814.85

-20459,457369,115476.14,121389.00,104227.91,112814.85

-20458,457379,115476.14,121389.00,104227.91,112814.85

-20457,457390,115476.14,121389.00,104227.91,112926.29

-20456,457400,115838.42,121389.00,104227.91,112926.29

-20455,457410,115838.42,121389.00,104227.91,112926.29

-20454,457420,115838.42,126361.62,104237.11,112926.29

-20453,457431,115838.42,126361.62,104237.11,112926.29

-20452,457441,115838.42,126361.62,104237.11,112926.29

-20451,457451,115838.42,126361.62,104237.11,113259.74

-20450,457461,115838.42,126361.62,104237.11,113259.74

-20449,457472,116368.53,126361.62,104237.11,113259.74

-20448,457482,116368.53,111142.17,104208.02,113259.74

-20447,457492,116368.53,111142.17,104208.02,113259.74

-20446,457502,116368.53,111142.17,104208.02,113259.74

-20445,457512,116368.53,111142.17,104208.02,113259.74

-20444,457523,116368.53,111142.17,104208.02,112743.00

-20443,457533,116322.91,111142.17,104208.02,112743.00

-20442,457543,116322.91,111142.17,104216.42,112743.00

-20441,457553,116322.91,110283.52,104216.42,112743.00

-20440,457564,116322.91,110283.52,104216.42,112743.00

-20439,457574,116322.91,110283.52,104216.42,112743.00

-20438,457584,116322.91,110283.52,104216.42,112190.85

-20437,457594,116322.91,110283.52,104216.42,112190.85

-20436,457605,115375.52,110283.52,104216.42,112190.85

-20435,457615,115375.52,111251.67,104209.05,112190.85

-20434,457625,115375.52,111251.67,104209.05,112190.85

-20433,457633,115375.52,111251.67,104209.05,112190.85

-20432,457644,115375.52,111251.67,104209.05,112344.32

-20431,457654,115375.52,111251.67,104209.05,112344.32

-20430,457664,114861.02,111251.67,104209.05,112344.32

-20429,457674,114861.02,112136.27,104178.52,112344.32

-20428,457684,114861.02,112136.27,104178.52,112344.32

-20427,457695,114861.02,112136.27,104178.52,112344.32

-20426,457705,114861.02,112136.27,104178.52,112344.32

-20425,457715,114861.02,112136.27,104178.52,113099.10

-20424,457725,114861.02,112136.27,104178.52,113099.10

-20423,457736,114690.35,112136.27,104178.52,113099.10

-20422,457746,114690.35,107032.75,104169.78,113099.10

-20421,457756,114690.35,107032.75,104169.78,113099.10

-20420,457766,114690.35,107032.75,104169.78,113099.10

-20419,457777,114690.35,107032.75,104169.78,118574.46

-20418,457787,114690.35,107032.75,104169.78,118574.46

