-19524,464939,109457.44,112825.55,114938.19,115258.27

-19523,464949,109457.44,112813.97,114938.19,115258.27

-19522,464959,109482.01,112813.97,114938.19,115258.27

-19521,464969,109481.15,112813.97,114978.07,115258.27

-19520,464979,109481.15,112813.97,114978.07,115258.27

-19519,464990,109481.15,112813.97,114978.07,115186.39

-19518,465000,109481.15,112813.97,114978.07,115186.39

-19517,465010,109481.15,112793.04,114978.07,115186.39

-19516,465020,109481.15,112793.04,114978.07,115186.39

-19515,465031,109513.20,112793.04,115036.30,115186.39

-19514,465041,109513.20,112793.04,115036.30,115186.39

-19513,465051,109513.20,112793.04,115036.30,115186.39

-19512,465061,109513.20,112793.04,115036.30,115108.46

-19511,465072,109513.20,112793.04,115036.30,115108.46

-19510,465082,109513.20,112779.08,115036.30,115108.46

-19509,465092,109544.17,112779.08,115036.30,115108.46

-19508,465102,109544.17,112779.08,115007.61,115108.46

-19507,465113,109544.17,112779.08,115007.61,115108.46

-19506,465123,109544.17,112779.08,115007.61,115051.47

-19505,465133,109544.17,112779.08,115007.61,115051.47

-19504,465143,109544.17,112764.48,115007.61,115051.47

-19503,465154,109544.17,112764.48,115007.61,115051.47

-19502,465164,109564.71,112764.48,114991.86,115051.47

-19501,465174,109564.71,112764.48,114991.86,115051.47

-19500,465184,109564.71,112764.48,114991.86,115017.72

-19499,465195,109564.71,112764.48,114991.86,115017.72

-19498,465205,109564.71,112770.89,114991.86,115017.72

-19497,465215,109564.71,112770.89,114991.86,115017.72

-19496,465225,109563.84,112770.89,114991.61,115017.72

-19495,465235,109563.84,112770.89,114991.61,115017.72

-19494,465246,109563.84,112770.89,114991.61,115017.72

-19493,465256,109563.84,112770.89,114991.61,115014.86

-19492,465266,109563.84,112770.89,114991.61,115014.86

-19491,465276,109563.84,112782.98,114991.61,115014.86

-19490,465287,109563.84,112782.98,114991.61,115014.86

-19489,465297,109559.13,112782.98,114992.25,115014.86

-19488,465307,109559.13,112782.98,114992.25,115014.86

-19487,465317,109559.13,112782.98,114992.25,115051.57

-19486,465328,109559.13,112782.98,114992.25,115051.57

-19485,465338,109559.13,112792.10,114992.25,115051.57

-19484,465348,109559.13,112792.10,114992.25,115051.57

-19483,465358,109532.72,112792.10,114975.94,115051.57

-19482,465369,109532.72,112792.10,114975.94,115051.57

-19481,465379,109532.72,112792.10,114975.94,115051.57

-19480,465389,109532.72,112792.10,114975.94,115129.61

-19479,465399,109532.72,112792.10,114975.94,115129.61

-19478,465410,109532.72,112806.47,114975.94,115129.61

-19477,465420,109491.21,112806.47,114975.94,115129.61

-19476,465430,109492.03,112806.47,114939.25,115129.61

-19475,465440,109492.03,112806.47,114939.25,115129.61

-19474,465451,109492.03,112806.47,114939.25,115199.86

-19473,465459,109492.03,112806.47,114939.25,115199.86

-19472,465469,109492.03,112820.43,114939.25,115199.86

-19471,465479,109492.03,112820.43,114939.25,115199.86

-19470,465489,109473.01,112820.43,114939.96,115199.86

-19469,465500,109473.01,112820.43,114939.96,115199.86

-19468,465510,109473.01,112820.43,114939.96,115218.21

-19467,465520,109473.01,112820.43,114939.96,115218.21

-19466,465530,109473.01,112820.43,114939.96,115218.21

-19465,465541,109473.01,112822.91,114939.96,115218.21

-19464,465551,109468.19,112822.91,114939.96,115218.21

-19463,465561,109468.19,112822.91,114949.83,115218.21

-19462,465571,109468.19,112822.91,114949.83,115218.21

-19461,465582,109468.19,112822.91,114949.83,115225.39

-19460,465592,109468.19,112822.91,114949.83,115225.39

-19459,465602,109468.19,112826.37,114949.83,115225.39

-19458,465612,109468.19,112826.37,114949.83,115225.39

-19457,465623,109469.30,112826.37,114960.65,115225.39

-19456,465633,109469.30,112826.37,114960.65,115225.39

-19455,465643,109469.30,112826.37,114960.65,115231.28

-19454,465653,109469.30,112826.37,114960.65,115231.28

-19453,465664,109469.30,112826.37,114960.65,115231.28

-19452,465674,109469.30,112825.47,114960.65,115231.28

-19451,465684,109468.06,112825.47,114954.89,115231.28

-19450,465694,109468.06,112825.47,114954.89,115231.28

-19449,465704,109468.06,112825.47,114954.89,115231.28

-19448,465715,109468.06,112825.47,114954.89,115230.11

-19447,465725,109468.06,112825.47,114954.89,115230.11

-19446,465735,109468.06,112824.46,114954.89,115230.11

-19445,465745,109468.06,112824.46,114954.89,115230.11

-19444,465756,109467.75,112824.46,114949.58,115230.11

-19443,465766,109467.75,112824.46,114949.58,115230.11

-19442,465776,109467.75,112824.46,114949.58,115232.52

-19441,465786,109467.75,112824.46,114949.58,115232.52

-19440,465797,109467.75,112826.03,114949.58,115232.52

-19439,465807,109467.75,112826.03,114949.58,115232.52

-19438,465817,109467.39,112826.03,114962.57,115232.52

-19437,465827,109467.39,112826.03,114962.57,115232.52

-19436,465838,109467.39,112826.03,114962.57,115237.26
