12435,124891,110963.35,104269.82,102544.32,103224.89

12436,124901,110963.35,104269.82,102544.32,103224.89

12437,124911,110963.35,104269.82,102544.32,103223.50

12438,124921,110963.35,104269.82,102544.32,103223.50

12439,124932,110963.35,104269.82,102556.39,103223.50

12440,124942,110963.35,104269.82,102556.39,103223.50

12441,124952,110963.35,104268.82,102556.39,103223.50

12442,124962,110960.72,104268.82,102556.39,103223.50

12443,124973,110960.72,104268.82,102556.39,103223.11

12444,124983,110960.72,104268.82,102556.39,103223.11

12445,124993,110960.72,104268.82,102556.39,103223.11

12446,125003,110960.72,104268.82,102565.42,103223.11

12447,125011,110960.72,104268.82,102565.42,103223.11

12448,125022,110961.88,104269.23,102565.42,103223.11

12449,125032,110961.88,104269.23,102565.42,103224.84

12450,125042,110961.88,104269.23,102565.42,103224.84

12451,125052,110961.88,104269.23,102565.42,103224.84

12452,125063,110961.88,104269.23,102569.60,103224.84

12453,125073,110961.88,104269.23,102569.60,103224.84

12454,125083,110961.88,104269.49,102569.60,103224.84

12455,125093,110960.80,104269.49,102569.60,103224.84

12456,125104,110960.80,104269.49,102569.60,103224.49

12457,125114,110960.80,104269.49,102569.60,103224.49

12458,125124,110960.80,104269.49,102569.60,103224.49

12459,125134,110960.80,104269.49,102560.46,103224.49

12460,125145,110960.80,104271.14,102560.46,103224.49

12461,125155,111031.54,104271.14,102560.46,103224.49

12462,125165,111031.54,104271.14,102560.46,103185.72

12463,125175,111031.54,104271.14,102560.46,103185.72

12464,125186,111031.54,104271.14,102560.46,103185.72

12465,125196,111031.54,104271.14,102495.13,103185.72

12466,125206,111031.54,104271.14,102495.13,103185.72

12467,125216,111031.54,104265.88,102495.13,103185.72

12468,125227,110894.74,104265.88,102495.13,103185.72

12469,125237,110894.74,104265.88,102495.13,103260.33

12470,125247,110894.74,104265.88,102495.13,103260.33

12471,125257,110894.74,104265.88,102495.13,103260.33

12472,125267,110894.74,104265.88,102465.11,103260.33

12473,125278,110894.74,104255.08,102465.11,103260.33

12474,125288,110021.99,104255.08,102465.11,103260.33

12475,125298,110021.99,104255.08,102465.11,103262.18

12476,125306,110021.99,104255.08,102465.11,103262.18

12477,125317,110021.99,104255.08,102465.11,103262.18

12478,125327,110021.99,104255.08,102524.24,103262.18

12479,125337,110021.99,104255.08,102524.24,103262.18

12480,125347,110021.99,104249.97,102524.24,103262.18

12481,125358,110569.28,104249.97,102524.24,103262.18

12482,125368,110569.28,104249.97,102524.24,103246.96

12483,125378,110569.28,104249.97,102524.24,103246.96

12484,125388,110569.28,104249.97,102568.24,103246.96

12485,125399,110569.28,104249.97,102568.24,103246.96

12486,125409,110569.28,104256.83,102568.24,103246.96

12487,125419,110626.49,104256.83,102568.24,103246.96

12488,125429,110626.49,104256.83,102568.24,103244.26

12489,125440,110626.49,104256.83,102568.24,103244.26

12490,125450,110626.49,104256.83,102568.24,103244.26

12491,125460,110626.49,104256.83,102541.06,103244.26

12492,125470,110626.49,104256.83,102541.06,103244.26

12493,125480,110626.49,104257.32,102541.06,103244.26

12494,125491,110621.13,104257.32,102541.06,103244.26

12495,125501,110621.13,104257.32,102541.06,103233.35

12496,125511,110621.13,104257.32,102541.06,103233.35

12497,125521,110621.13,104257.32,102522.48,103233.35

12498,125532,110621.13,104257.32,102522.48,103233.35

12499,125542,110621.13,104263.65,102522.48,103233.35

12500,125552,110702.91,104263.65,102522.48,103233.35

12501,125562,110702.91,104263.65,102522.48,103233.35

12502,125573,110702.91,104263.65,102522.48,103233.35

12503,125583,110702.91,104263.65,102522.48,103233.35

12504,125593,110702.91,104263.65,102474.82,103233.35

12505,125601,110702.91,104271.14,102474.82,103233.35

12506,125612,110702.91,104271.14,102474.82,103233.35

12507,125622,110904.41,104271.14,102474.82,103233.35

12508,125632,110904.41,104271.14,102474.82,103243.27

12509,125642,110904.41,104271.14,102474.82,103243.27

12510,125652,110904.41,104271.14,102454.35,103243.27

12511,125663,110904.41,104271.14,102454.35,103243.27

12512,125673,110904.41,104274.48,102454.35,103243.27

12513,125683,110934.43,104274.48,102454.35,103243.27

12514,125693,110934.43,104274.48,102454.35,103276.72

12515,125704,110934.43,104274.48,102454.35,103276.72

12516,125714,110934.43,104274.48,102601.75,103276.72

12517,125724,110934.43,104274.48,102601.75,103276.72

12518,125734,110934.43,104270.71,102601.75,103276.72

12519,125745,110839.67,104270.71,102601.75,103276.72

12520,125755,110839.67,104270.71,102601.75,103276.72

12521,125765,110839.67,104270.71,102601.75,103245.57

12522,125775,110839.67,104270.71,102601.75,103245.57

12523,125786,110839.67,104270.71,102727.50,103245.57

12524,125796,110839.67,104270.71,102727.50,103245.57

12525,125806,110839.67,104269.25,102727.50,103245.57

12526,125816,110849.25,104269.25,102727.50,103245.57

12527,125827,110849.25,104269.25,102727.50,103220.25

12528,125837,110849.25,104269.25,102727.50,103220.25

12529,125847,110849.25,104269.25,102764.63,103220.25

12530,125857,110849.25,104269.25,102764.63,103220.25

12531,125868,110849.25,104270.37,102764.63,103220.25

12532,125878,110861.86,104270.37,102764.63,103220.25

12533,125888,110861.86,104270.37,102764.63,103215.97

12534,125898,110861.86,104270.37,102764.63,103215.97

