21963,221784,110964.38,104324.62,104579.43,103272.14

21964,221794,110964.38,104324.62,104579.43,103272.14

21965,221804,110964.38,104324.62,104579.43,103272.14

21966,221814,110973.04,104324.62,104578.25,103270.58

21967,221825,110973.04,104324.62,104578.25,103270.58

21968,221835,110973.04,104321.88,104578.25,103270.58

21969,221845,110973.04,104321.88,104578.25,103270.58

21970,221855,110973.04,104321.88,104578.25,103270.58

21971,221863,110973.04,104321.88,104578.25,103270.58

21972,221874,110991.30,104321.88,104578.25,103265.00

21973,221884,110991.30,104321.88,104584.17,103265.00

21974,221894,110991.30,104320.45,104584.17,103265.00

21975,221904,110991.30,104320.45,104584.17,103265.00

21976,221915,110991.30,104320.45,104584.17,103265.00

21977,221925,110991.30,104320.45,104584.17,103265.00

21978,221935,110991.30,104320.45,104584.17,103265.00

21979,221945,111004.27,104320.45,104580.96,103268.98

21980,221956,111004.27,104320.45,104580.96,103268.98

21981,221966,111004.27,104319.31,104580.96,103268.98

21982,221976,111004.27,104319.31,104580.96,103268.98

21983,221986,111004.27,104319.31,104580.96,103268.98

21984,221997,111004.27,104319.31,104580.96,103268.98

21985,222007,110988.82,104319.31,104576.82,103285.72

21986,222017,110988.82,104319.31,104576.82,103285.72

21987,222027,110988.82,104318.96,104576.82,103285.72

21988,222038,110988.82,104318.96,104576.82,103285.72

21989,222048,110988.82,104318.96,104576.82,103285.72

21990,222058,110988.82,104318.96,104576.82,103285.72

21991,222068,110988.82,104318.96,104576.82,103285.72

21992,222078,110915.82,104318.96,104612.05,103351.72

21993,222089,110915.82,104318.96,104612.05,103351.72

21994,222099,110915.82,104301.59,104612.05,103351.72

21995,222109,110915.82,104301.59,104612.05,103351.72

21996,222119,110915.82,104301.59,104612.05,103351.72

21997,222130,110915.82,104301.59,104612.05,103351.72

21998,222140,110913.64,104301.59,104683.45,103442.19

21999,222148,110913.64,104301.59,104683.45,103442.19

22000,222158,110913.64,104277.42,104683.45,103442.19

22001,222169,110913.64,104277.42,104683.45,103442.19

22002,222179,110913.64,104277.42,104683.45,103442.19

22003,222189,110913.64,104277.42,104683.45,103442.19

22004,222199,111052.13,104277.42,104683.45,103442.19

22005,222210,111052.13,104277.42,104749.14,103573.15

22006,222220,111052.13,104281.36,104749.14,103573.15

22007,222230,111052.13,104281.36,104749.14,103573.15

22008,222240,111052.13,104281.36,104749.14,103573.15

22009,222251,111052.13,104281.36,104749.14,103573.15

22010,222261,111052.13,104281.36,104749.14,103573.15

22011,222271,111091.47,104281.36,104795.72,103594.57

22012,222281,111091.47,104281.36,104795.72,103594.57

22013,222291,111091.47,104284.85,104795.72,103594.57

22014,222302,111091.47,104284.85,104795.72,103594.57

22015,222312,111091.47,104284.85,104795.72,103594.57

22016,222322,111091.47,104284.85,104795.72,103594.57

22017,222332,111115.07,104284.85,104826.55,103594.57

22018,222343,111115.07,104284.85,104826.55,103601.74

22019,222353,111115.07,104291.64,104826.55,103601.74

22020,222363,111115.07,104291.64,104826.55,103601.74

22021,222373,111115.07,104291.64,104826.55,103601.74

22022,222384,111115.07,104291.64,104826.55,103601.74

22023,222394,111115.07,104291.64,104826.55,103601.74

22024,222404,111118.72,104291.64,104767.44,103585.34

22025,222414,111118.72,104291.64,104767.44,103585.34

22026,222425,111118.72,104296.85,104767.44,103585.34

22027,222435,111118.72,104296.85,104767.44,103585.34

22028,222445,111118.72,104296.85,104767.44,103585.34

22029,222455,111118.72,104296.85,104767.44,103585.34

22030,222466,111083.49,104296.85,104654.05,103585.34

22031,222476,111083.49,104296.85,104654.05,103558.74

22032,222486,111083.49,104301.25,104654.05,103558.74

22033,222496,111083.49,104301.25,104654.05,103558.74

22034,222504,111083.49,104301.25,104654.05,103558.74

22035,222515,111083.49,104301.25,104654.05,103558.74

22036,222525,111083.49,104301.25,104654.05,103558.74

22037,222535,110815.13,104301.25,104459.11,103412.99

22038,222545,110815.13,104301.25,104459.11,103412.99

22039,222556,110815.13,104298.45,104459.11,103412.99

22040,222566,110815.13,104298.45,104459.11,103412.99

22041,222576,110815.13,104298.45,104459.11,103412.99

22042,222586,110815.13,104298.45,104459.11,103412.99

22043,222597,110833.05,104298.45,104311.42,103341.33

22044,222607,110833.05,104298.45,104311.42,103341.33

22045,222617,110833.05,104305.59,104311.42,103341.33

22046,222627,110833.05,104305.59,104311.42,103341.33

22047,222638,110833.05,104305.59,104311.42,103341.33

22048,222648,110833.05,104305.59,104311.42,103341.33

22049,222658,110833.05,104305.59,104311.42,103341.33

22050,222668,110984.89,104305.59,104281.46,103226.97

22051,222679,110984.89,104317.60,104281.46,103226.97

22052,222689,110984.89,104317.60,104281.46,103226.97

22053,222699,110984.89,104317.60,104281.46,103226.97

22054,222709,110984.89,104317.60,104281.46,103226.97

22055,222720,110984.89,104317.60,104281.46,103226.97

22056,222730,111042.14,104317.60,104360.88,103221.39

22057,222740,111042.14,104317.60,104360.88,103221.39

22058,222750,111042.14,104320.85,104360.88,103221.39

22059,222760,111042.14,104320.85,104360.88,103221.39

22060,222771,111042.14,104320.85,104360.88,103221.39

22061,222781,111042.14,104320.85,104360.88,103221.39

22062,222791,111042.14,104320.85,104416.94,103221.39

22063,222799,111058.87,104320.85,104416.94,103254.96

22064,222810,111058.87,104321.02,104416.94,103254.96

22065,222820,111058.87,104321.02,104416.94,103254.96

22066,222830,111058.87,104321.02,104416.94,103254.96

22067,222840,111058.87,104321.02,104416.94,103254.96

22068,222851,111058.87,104321.02,104416.94,103254.96

22069,222861,111053.68,104321.02,104469.95,103276.42

22070,222871,111053.68,104321.02,104469.95,103276.42

22071,222881,111053.68,104322.50,104469.95,103276.42

22072,222892,111053.68,104322.50,104469.95,103276.42

22073,222902,111053.68,104322.50,104469.95,103276.42

22074,222912,111053.68,104322.50,104469.95,103276.42

22075,222922,111053.68,104322.50,104500.85,103276.42

22076,222932,111044.57,104322.50,104500.85,103280.75

22077,222943,111044.57,104327.19,104500.85,103280.75

22078,222953,111044.57,104327.19,104500.85,103280.75

22079,222963,111044.57,104327.19,104500.85,103280.75

22080,222973,111044.57,104327.19,104500.85,103280.75

22081,222984,111044.57,104327.19,104500.85,103280.75

22082,222994,111037.58,104327.19,104520.16,103279.93

22083,223004,111037.58,104327.19,104520.16,103279.93

22084,223014,111037.58,104325.64,104520.16,103279.93

22085,223025,111037.58,104325.64,104520.16,103279.93

22086,223035,111037.58,104325.64,104520.16,103279.93

22087,223045,111037.58,104325.64,104520.16,103279.93

22088,223055,111027.94,104325.64,104529.71,103279.93

22089,223066,111027.94,104325.64,104529.71,103277.99

22090,223076,111027.94,104320.50,104529.71,103277.99

22091,223084,111027.94,104320.50,104529.71,103277.99

22092,223094,111027.94,104320.50,104529.71,103277.99

22093,223105,111027.94,104320.50,104529.71,103277.99

22094,223115,111027.94,104320.50,104539.05,103277.99

22095,223125,111019.60,104320.50,104539.05,103278.28

22096,223135,111019.60,104320.67,104539.05,103278.28

22097,223145,111019.60,104320.67,104539.05,103278.28

22098,223156,111019.60,104320.67,104539.05,103278.28

22099,223166,111019.60,104320.67,104539.05,103278.28

22100,223176,111019.60,104320.67,104539.05,103278.28

22101,223186,111014.10,104320.67,104547.60,103278.28

22102,223197,111014.10,104320.67,104547.60,103278.80

22103,223207,111014.10,104321.42,104547.60,103278.80

22104,223217,111014.10,104321.42,104547.60,103278.80

22105,223227,111014.10,104321.42,104547.60,103278.80

22106,223238,111014.10,104321.42,104547.60,103278.80

22107,223248,111014.10,104321.42,104553.10,103278.80

22108,223258,111008.55,104321.42,104553.10,103277.11

22109,223268,111008.55,104319.03,104553.10,103277.11

22110,223279,111008.55,104319.03,104553.10,103277.11

22111,223289,111008.55,104319.03,104553.10,103277.11

22112,223299,111008.55,104319.03,104553.10,103277.11

22113,223309,111008.55,104319.03,104553.10,103277.11

22114,223320,111007.16,104319.03,104554.46,103276.25

22115,223330,111007.16,104319.03,104554.46,103276.64

22116,223338,111007.16,104321.19,104554.46,103276.64

22117,223348,111007.16,104321.19,104554.46,103276.64

22118,223358,111007.16,104321.19,104554.46,103276.64

