-27645,383922,110865.84,104310.93,104610.03,103295.00

-27644,383932,110865.32,104310.93,104610.03,103295.00

-27643,383942,110865.32,104310.93,104610.03,103295.00

-27642,383952,110865.32,104310.93,104610.03,103295.00

-27641,383963,110865.32,104314.02,104610.03,103295.00

-27640,383973,110865.32,104314.02,104610.44,103292.92

-27639,383983,110865.32,104314.02,104610.44,103292.92

-27638,383993,110865.32,104314.02,104610.44,103292.92

-27637,384004,110868.60,104314.02,104610.44,103292.92

-27636,384014,110868.60,104314.02,104610.44,103292.92

-27635,384024,110868.60,104314.02,104610.44,103292.92

-27634,384034,110868.60,104312.14,104610.44,103294.66

-27633,384045,110868.60,104312.14,104609.76,103294.66

-27632,384055,110868.60,104312.14,104609.76,103294.66

-27631,384065,110868.60,104312.14,104609.76,103294.66

-27630,384075,110868.60,104312.14,104609.76,103294.66

-27629,384086,110868.60,104312.14,104609.76,103294.66

-27628,384096,110868.60,104313.51,104609.76,103294.66

-27627,384106,110868.60,104313.51,104609.25,103294.78

-27626,384116,110868.60,104313.51,104609.25,103294.78

-27625,384126,110870.53,104313.51,104609.25,103294.78

-27624,384137,110870.53,104313.51,104609.25,103294.78

-27623,384147,110870.53,104313.51,104609.25,103294.78

-27622,384157,110870.53,104309.34,104609.25,103294.78

-27621,384167,110870.53,104309.34,104625.17,103308.80

-27620,384178,110870.53,104309.34,104625.17,103308.80

-27619,384188,110870.53,104309.34,104625.17,103308.80

-27618,384198,110919.44,104309.34,104625.17,103308.80

-27617,384208,110919.44,104309.34,104625.17,103308.80

-27616,384219,110919.44,104309.34,104625.17,103308.80

-27615,384229,110919.44,104300.14,104625.17,103308.80

-27614,384239,110919.44,104300.14,104641.19,103395.08

-27613,384249,110919.44,104300.14,104641.19,103395.08

-27612,384260,111616.80,104300.14,104641.19,103395.08

-27611,384270,111616.80,104300.14,104641.19,103395.08

-27610,384280,111616.80,104300.14,104641.19,103395.08

-27609,384290,111616.80,104298.64,104641.19,103395.08

-27608,384299,111616.80,104298.64,104674.28,103700.24

-27607,384309,111616.80,104298.64,104674.28,103700.24

-27606,384319,111616.80,104298.64,104674.28,103700.24

-27605,384329,113483.39,104298.64,104674.28,103700.24

-27604,384339,113483.39,104298.64,104674.28,103700.24

-27603,384350,113483.39,104298.64,104674.28,103700.24

-27602,384360,113483.39,104300.64,104674.28,103892.91

-27601,384370,113483.39,104300.64,104916.89,103893.70

-27600,384380,113483.39,104300.64,104916.89,103893.70

-27599,384391,114072.64,104300.64,104916.89,103893.70

-27598,384401,114072.64,104300.64,104916.89,103893.70

-27597,384411,114072.64,104300.64,104916.89,103893.70

-27596,384421,114072.64,104286.42,104916.89,103893.70

-27595,384432,114072.64,104286.42,105214.76,103944.72

-27594,384442,114072.64,104286.42,105214.76,103944.72

-27593,384452,114072.64,104286.42,105214.76,103944.72

-27592,384462,114314.27,104286.42,105214.76,103944.72

-27591,384473,114314.27,104286.42,105214.76,103944.72

-27590,384483,114314.27,104286.42,105214.76,103944.72

-27589,384493,114314.27,104284.36,105300.91,103954.07

-27588,384503,114314.27,104284.36,105300.91,103954.07

-27587,384514,114314.27,104284.36,105300.91,103954.07

-27586,384524,114335.77,104284.36,105300.91,103954.07

-27585,384534,114335.77,104284.36,105300.91,103954.07

-27584,384544,114335.77,104284.36,105300.91,103954.07

-27583,384555,114335.77,104282.82,105300.91,103954.07

-27582,384565,114335.77,104282.82,105249.67,103951.30

-27581,384575,114335.77,104282.82,105249.67,103951.30

-27580,384585,114335.77,104282.82,105249.67,103951.30

-27579,384595,114247.91,104282.82,105249.67,103951.30

-27578,384606,114247.91,104282.82,105249.67,103951.30

-27577,384616,114247.91,104283.67,105249.67,103951.30

-27576,384626,114247.91,104283.67,105164.72,103942.91

-27575,384636,114247.91,104283.67,105164.72,103942.91

-27574,384647,114247.91,104283.67,105164.72,103942.91

-27573,384657,114108.05,104283.67,105164.72,103942.91

-27572,384667,114108.05,104283.67,105164.72,103942.91

-27571,384677,114108.05,104283.67,105164.72,103942.91

-27570,384688,114108.05,104285.39,105164.72,103942.91

-27569,384698,114108.05,104285.39,105063.01,103920.06

-27568,384708,114108.05,104285.39,105063.01,103920.06

-27567,384718,113637.99,104285.39,105063.01,103920.06

-27566,384729,113637.59,104285.39,105063.01,103920.06

-27565,384739,113637.59,104285.39,105063.01,103920.06

-27564,384749,113637.59,104286.76,105063.01,103920.06

-27563,384759,113637.59,104286.76,104868.06,103800.49

-27562,384770,113637.59,104286.76,104868.06,103800.49

-27561,384780,113637.59,104286.76,104868.06,103800.49

-27560,384790,112062.38,104286.76,104868.06,103800.49

-27559,384800,112062.38,104286.76,104868.06,103800.49

-27558,384808,112062.38,104286.76,104868.06,103800.49

-27557,384819,112062.38,104294.36,104471.83,103800.49

-27556,384829,112062.38,104294.36,104471.83,103480.42

-27555,384839,112062.38,104294.36,104471.83,103480.42

-27554,384849,111251.59,104294.36,104471.83,103480.42

-27553,384860,111251.59,104294.36,104471.83,103480.42

-27552,384870,111251.59,104294.36,104471.83,103480.42

-27551,384880,111251.59,104300.31,104471.83,103480.42

-27550,384890,111251.59,104300.31,104487.58,103352.69

-27549,384901,111251.59,104300.31,104487.58,103352.69

-27548,384911,111251.59,104300.31,104487.58,103352.69

-27547,384921,111082.96,104300.31,104487.58,103352.69

-27546,384931,111082.96,104300.31,104487.58,103352.69

-27545,384942,111082.96,104307.85,104487.58,103352.69

-27544,384952,111082.96,104307.85,104521.79,103326.55

-27543,384962,111082.96,104307.85,104521.79,103326.55

-27542,384972,111082.96,104307.85,104521.79,103326.55

-27541,384983,111029.14,104307.85,104521.79,103326.55

-27540,384993,111029.14,104307.85,104521.79,103326.55

-27539,385003,111029.14,104307.85,104521.79,103326.55

-27538,385013,111029.14,104318.66,104521.79,103326.55

-27537,385024,111029.14,104318.66,104555.15,103333.70

-27536,385034,111029.14,104318.66,104555.15,103333.70

