-23027,1769048,114425.91,108983.77,103629.60,113717.21

-23026,1769058,114425.91,108983.77,103629.60,113717.21

-23025,1769068,114432.84,108983.77,103629.60,113717.21

-23024,1769078,114432.84,108983.77,103633.55,113717.21

-23023,1769089,114432.84,109032.95,103633.55,113717.21

-23022,1769099,114432.84,109032.95,103633.55,113708.27

-23021,1769109,114432.84,109032.95,103633.55,113708.27

-23020,1769119,114432.84,109032.95,103633.55,113708.27

-23019,1769129,114432.84,109032.95,103633.55,113708.27

-23018,1769140,114483.79,109032.95,103633.55,113708.27

-23017,1769150,114483.79,109392.58,103647.61,113708.27

-23016,1769160,114483.79,109392.58,103647.61,113786.64

-23015,1769170,114483.79,109392.58,103647.61,113786.64

-23014,1769181,114483.79,109392.58,103647.61,113786.64

-23013,1769191,114483.79,109392.58,103647.61,113786.64

-23012,1769201,114674.47,109392.58,103647.61,113786.64

-23011,1769211,114674.47,110331.29,103654.35,113786.64

-23010,1769222,114674.47,110331.29,103654.35,113786.64

-23009,1769232,114674.47,110331.29,103654.35,113780.39

-23008,1769242,114674.47,110331.29,103654.35,113780.39

-23007,1769252,114674.47,110331.29,103654.35,113780.39

-23006,1769265,114674.47,110331.29,103654.35,113780.39

-23005,1769275,114994.90,110331.29,103659.25,113780.39

-23004,1769285,114994.90,111446.41,103659.25,113780.39

-23003,1769295,114994.90,111446.41,103659.25,114755.37

-23002,1769306,114994.90,111446.41,103659.25,114755.37

-23001,1769316,114994.90,111446.41,103659.25,114755.37

-23000,1769326,114994.90,111446.41,103659.25,114755.37

-22999,1769336,115231.41,111446.41,103659.25,114755.37

-22998,1769347,115231.41,111905.22,103664.91,114755.37

-22997,1769357,115231.41,111905.22,103664.91,115306.24

-22996,1769367,115231.41,111905.22,103664.91,115305.35

-22995,1769377,115231.41,111905.22,103664.91,115305.35

-22994,1769388,115231.41,111905.22,103664.91,115305.35

-22993,1769398,115237.37,111905.22,103664.91,115305.35

-22992,1769408,115237.37,111528.18,103654.99,115305.35

-22991,1769418,115237.37,111528.18,103654.99,115305.35

-22990,1769428,115237.37,111528.18,103654.99,114964.17

-22989,1769439,115237.37,111528.18,103654.99,114964.17

-22988,1769449,115237.37,111528.18,103654.99,114964.17

-22987,1769459,115237.37,111528.18,103654.99,114964.17

-22986,1769469,114936.05,111528.18,103646.46,114964.17

-22985,1769480,114936.05,110670.42,103646.46,114964.17

-22984,1769490,114936.05,110670.42,103646.46,114197.82

-22983,1769500,114936.05,110670.42,103646.46,114197.82

-22982,1769510,114936.05,110670.42,103646.46,114197.82

-22981,1769521,114936.05,110670.42,103646.46,114197.82

-22980,1769531,114619.86,110670.42,103646.46,114197.82

-22979,1769541,114619.86,109804.92,103637.15,114197.82

-22978,1769551,114619.86,109804.92,103637.15,114197.82

-22977,1769562,114619.86,109804.92,103637.15,113708.69

-22976,1769572,114619.86,109804.92,103637.15,113708.69

-22975,1769582,114619.86,109804.92,103637.15,113708.69

-22974,1769592,114523.03,109804.92,103637.15,113708.69

-22973,1769603,114522.12,109336.86,103635.24,113708.69

-22972,1769613,114522.12,109336.86,103635.24,113708.69

-22971,1769623,114522.12,109336.86,103635.24,113478.33

-22970,1769633,114522.12,109336.86,103635.24,113478.33

-22969,1769644,114522.12,109336.86,103635.24,113478.33

-22968,1769654,114522.12,109336.86,103635.24,113478.33

-22967,1769664,114516.16,109336.86,103635.24,113478.33

-22966,1769674,114516.16,109135.30,103632.15,113478.33

-22965,1769684,114516.16,109135.30,103632.15,113343.24

-22964,1769695,114516.16,109135.30,103632.15,113343.24

-22963,1769707,114516.16,109135.30,103632.15,113343.24

-22962,1769717,114516.16,109135.30,103632.15,113343.24

-22961,1769728,114516.68,109135.30,103632.15,113343.24

-22960,1769738,114516.68,109134.63,103632.50,113343.24

-22959,1769748,114516.68,109134.63,103632.50,113343.24

-22958,1769758,114516.68,109134.63,103632.50,113373.88

-22957,1769768,114516.68,109134.63,103632.50,113373.88

-22956,1769779,114516.68,109134.63,103632.50,113373.88

-22955,1769789,114516.68,109134.63,103632.50,113373.88

-22954,1769799,114533.61,109134.63,103629.92,113373.88

-22953,1769809,114533.61,109156.71,103629.92,113373.88

-22952,1769820,114533.61,109156.71,103629.92,113400.21

-22951,1769830,114533.61,109156.71,103629.92,113400.21

-22950,1769840,114533.61,109156.71,103629.92,113400.21

-22949,1769850,114533.61,109156.71,103629.92,113400.21

-22948,1769861,114540.71,109156.71,103629.92,113400.21

-22947,1769871,114540.71,109219.05,103631.21,113400.21

-22946,1769881,114540.71,109219.05,103631.21,113400.21

-22945,1769891,114540.71,109219.05,103631.21,113443.05

-22944,1769902,114540.71,109219.05,103631.21,113443.05

-22943,1769912,114540.71,109219.05,103631.21,113443.05

-22942,1769922,114540.10,109219.05,103631.21,113443.05

-22941,1769932,114540.10,109318.27,103630.43,113443.05

-22940,1769943,114540.10,109318.27,103630.43,113443.05

-22939,1769953,114540.10,109318.27,103630.43,113512.22

-22938,1769963,114540.10,109318.27,103630.43,113512.22

-22937,1769973,114540.10,109318.27,103630.43,113512.22

-22936,1769984,114540.10,109318.27,103630.43,113512.22

-22935,1769994,114541.07,109318.27,103628.72,113512.22

-22934,1770004,114541.07,109292.44,103628.72,113512.22

-22933,1770014,114541.07,109292.44,103628.72,113516.21

-22932,1770024,114541.07,109292.44,103628.72,113516.21

-22931,1770035,114541.07,109292.44,103628.72,113516.21

-22930,1770045,114541.07,109292.44,103628.72,113516.21

-22929,1770055,114546.07,109292.44,103628.72,113516.21

