7662,1411555,114538.20,109365.91,103788.65,113577.71

7663,1411565,114538.20,109365.91,103788.65,113577.71

7664,1411575,114538.20,109365.91,103788.65,113577.71

7665,1411586,114538.20,109365.91,103788.65,113573.84

7666,1411596,114538.20,109365.91,103788.65,113573.84

7667,1411606,114483.61,109365.91,103790.02,113573.84

7668,1411616,114483.61,109094.58,103790.02,113573.84

7669,1411627,114483.61,109094.58,103790.02,113573.84

7670,1411637,114483.61,109094.58,103790.02,113573.84

7671,1411647,114483.61,109094.58,103790.02,113500.35

7672,1411655,114483.61,109094.58,103790.02,113500.35

7673,1411665,114410.55,109094.58,103784.52,113500.35

7674,1411676,114410.55,108744.19,103784.52,113500.35

7675,1411686,114410.55,108744.19,103784.52,113500.35

7676,1411696,114410.55,108744.19,103784.52,113500.35

7677,1411706,114410.55,108744.19,103784.52,113573.83

7678,1411717,114410.55,108744.19,103784.52,113574.71

7679,1411727,114410.55,108744.19,103784.52,113574.71

7680,1411737,114436.55,108910.76,103785.22,113574.71

7681,1411747,114436.55,108910.76,103785.22,113574.71

7682,1411758,114436.55,108910.76,103785.22,113574.71

7683,1411768,114436.55,108910.76,103785.22,113574.71

7684,1411778,114436.55,108910.76,103785.22,113722.44

7685,1411788,114436.55,108910.76,103785.22,113722.44

7686,1411799,114446.42,108910.76,103789.14,113722.44

7687,1411809,114446.42,109687.00,103789.14,113722.44

7688,1411819,114446.42,109687.00,103789.14,113722.44

7689,1411829,114446.42,109687.00,103789.14,113722.44

7690,1411840,114446.42,109687.00,103789.14,113446.66

7691,1411850,114446.42,109687.00,103789.14,113446.66

7692,1411860,114446.42,109687.00,103789.14,113446.66

7693,1411870,114445.99,111456.62,103779.14,113446.66

7694,1411880,114445.99,111456.62,103779.14,113446.66

7695,1411891,114445.99,111456.62,103779.14,113446.66

7696,1411901,114445.99,111456.62,103779.14,113446.66

7697,1411911,114445.99,111456.62,103779.14,112513.96

7698,1411921,114445.99,111456.62,103779.14,112513.96

7699,1411932,114594.47,111456.62,103770.54,112513.96

7700,1411942,114594.47,112465.56,103770.54,112513.96

7701,1411952,114594.47,112465.56,103770.54,112513.96

7702,1411962,114594.47,112465.56,103770.54,112513.96

7703,1411973,114594.47,112465.56,103770.54,112387.43

7704,1411983,114594.47,112465.56,103770.54,112387.43

7705,1411993,114594.47,112465.56,103770.54,112387.43

7706,1412003,114895.67,112406.46,103767.85,112387.43

7707,1412012,114895.67,112406.46,103767.85,112387.43

7708,1412022,114895.67,112406.46,103767.85,112387.43

7709,1412032,114895.67,112406.46,103767.85,112387.43

7710,1412042,114895.67,112406.46,103767.85,113527.19

7711,1412052,114895.67,112406.46,103767.85,113527.19

7712,1412063,114955.58,112406.46,103764.60,113527.19

7713,1412073,114955.58,111953.64,103764.60,113527.19

7714,1412083,114955.58,111953.64,103764.60,113527.19

7715,1412093,114955.58,111953.64,103764.60,113527.19

